Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed,result_num,osm_id,display_name,category,type,latlong,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
21DT000558,2021-02-03,4219 S CHAMPLAIN ,Chicago,IL,TRANPORT,$0.00,"0","210913792","4217-4219, South Champlain Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81799875,-87.61018111617875",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000570,2021-02-06,4213 S MICHIGAN ,Chicago,IL,TRANPORT,$110.00,"0","210527048","4213, South Michigan Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81783525,-87.62267265555326",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000583,2021-02-08,555 E 43RD ST,Chicago,IL,TRANPORT,$100.00,"0","805292896","555, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81662763761983,-87.61258715301817",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000583,2021-02-08,555 E 43RD ST,Chicago,IL,TRANPORT,$500.00,"0","805292896","555, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81662763761983,-87.61258715301817",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000584,2021-02-08,521 E OAKWOOD ,Chicago,IL,TRANPORT,$150.00,"0","210915440","521-529, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.82246135,-87.61319188583093",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000582,2021-02-17,4231 S LANGLEY ,Chicago,IL,TRANPORT,$150.00,"0","210913832","4231, South Langley Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81762245,-87.60886926461538",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000627,2021-02-17,602 E OAKWOOD ,Chicago,IL,TRANPORT,$0.00,"0","24117716","602, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82277057940304,-87.61158575747916",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT000627,2021-02-17,602 E OAKWOOD ,Chicago,IL,TRANPORT,$500.00,"0","24117716","602, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82277057940304,-87.61158575747916",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001029,2021-02-18,656 E BOWEN ,Chicago,IL,TRANPORT,$0.00,"0","210915682","656, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81963585,-87.60962525019492",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001029,2021-02-18,656 E BOWEN ,Chicago,IL,TRANPORT,$500.00,"0","210915682","656, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81963585,-87.60962525019492",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001057,2021-02-18,618 E BOWEN ,Chicago,IL,TRANPORT,$0.00,"0","210915590","618, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81972575,-87.61099550379728",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001057,2021-02-18,618 E BOWEN ,Chicago,IL,TRANPORT,$150.00,"0","210915590","618, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81972575,-87.61099550379728",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001084,2021-02-18,3 E 51ST ST,Chicago,IL,TRANPORT,$500.00,"0","24105091","3, East 51st Street, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.802045061673915,-87.62491995815716",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001099,2021-02-18,609 E PERSHING RD,Chicago,IL,TRANPORT,$500.00,"0","27805906","609, East Pershing Road, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82381204416623,-87.61225767170909",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001100,2021-02-18,543 E PERSHING RD,Chicago,IL,TRANPORT,$500.00,"0","27805906","543, East Pershing Road, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82379623345031,-87.61359271368309",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001058,2021-02-19,551 E 46TH ST,Chicago,IL,TRANPORT,$150.00,"0","210915529","551, East 46th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.8110366,-87.6117681759434",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001054,2021-02-22,4341 S CHAMPLAIN ,Chicago,IL,TRANPORT,$0.00,"0","24106483","4341, South Champlain Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81575306960828,-87.61027588257875",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001054,2021-02-22,4341 S CHAMPLAIN ,Chicago,IL,TRANPORT,$500.00,"0","24106483","4341, South Champlain Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81575306960828,-87.61027588257875",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001157,2021-02-22,4560 S MICHIGAN ,Chicago,IL,TRANPORT,$0.00,"0","210527729","4560, South Michigan Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81126505,-87.62326840038236",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001157,2021-02-22,4560 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00,"0","210527729","4560, South Michigan Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81126505,-87.62326840038236",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001158,2021-02-22,516 E OAKWOOD ,Chicago,IL,TRANPORT,$0.00,"0","24117716","516, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82275907275542,-87.61340697678042",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001158,2021-02-22,516 E OAKWOOD ,Chicago,IL,TRANPORT,$500.00,"0","24117716","516, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82275907275542,-87.61340697678042",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001162,2021-02-22,4726 S KING DR,Chicago,IL,TRANPORT,$0.00,"0","210915236","4726, South Doctor Martin Luther King Junior Drive, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.80854525,-87.61715866816144",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001181,2021-02-22,4824 S INDIANA ,Chicago,IL,TRANPORT,$0.00,"0","56731088","4824, South Indiana Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.80698128569031,-87.62126144987523",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001181,2021-02-22,4824 S INDIANA ,Chicago,IL,TRANPORT,$150.00,"0","56731088","4824, South Indiana Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.80698128569031,-87.62126144987523",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001193,2021-02-22,4502 S ST LAWRENCE ,Chicago,IL,TRANPORT,$0.00,"0","515409508","4502, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81293933333333,-87.61165",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001193,2021-02-22,4502 S ST LAWRENCE ,Chicago,IL,TRANPORT,$500.00,"0","515409508","4502, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81293933333333,-87.61165",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001203,2021-02-22,4523 S VINCENNES ,Chicago,IL,TRANPORT,$100.00,"0","210914719","4523, South Vincennes Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81235005,-87.61360675078771",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001203,2021-02-22,4523 S VINCENNES ,Chicago,IL,TRANPORT,$500.00,"0","210914719","4523, South Vincennes Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81235005,-87.61360675078771",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001207,2021-02-22,537 E 46TH ST,Chicago,IL,TRANPORT,$150.00,"0","24116341","537, East 46th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81118322351746,-87.61236014191755",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DS20730M,2021-02-23,618 E BOWEN AVE,Chicago,IL,STRTSAN,$150.00,"0","210915590","618, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81972575,-87.61099550379728",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DS20733M,2021-02-23,656 E BOWEN AVE,Chicago,IL,STRTSAN,$500.00,"0","210915682","656, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81963585,-87.60962525019492",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DS20734M,2021-02-23,716 E BOWEN AVE,Chicago,IL,STRTSAN,$150.00,"0","210915714","716, East Bowen Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.81969025,-87.60873527251655",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001159,2021-02-23,4559 S ST LAWRENCE ,Chicago,IL,TRANPORT,$0.00,"0","210914931","4559, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",building,yes,"41.81146075,-87.6112039497306",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DT001163,2021-02-23,4558 S ST LAWRENCE ,Chicago,IL,TRANPORT,$150.00,"0","515409508","4558, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81155815384616,-87.61161507692307",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DS20610M,2021-02-25,619 E 43RD ST,Chicago,IL,STRTSAN,$50.00,"0","805292896","619, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81666053644456,-87.61085262337846",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
21DS20610M,2021-02-25,619 E 43RD ST,Chicago,IL,STRTSAN,$500.00,"0","805292896","619, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81666053644456,-87.61085262337846",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001128,2022-01-04,722 E 47TH ST,Chicago,IL,TRANPORT,$500.00,"0","435385185","722, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.80959222494112,-87.6081002296517",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001151,2022-01-04,700 E 47TH ST,Chicago,IL,TRANPORT,$150.00,"0","7799912087","Metro by T-Mobile, 700, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",shop,mobile_phone,"41.8096569,-87.6087267",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001151,2022-01-04,700 E 47TH ST,Chicago,IL,TRANPORT,$500.00,"0","7799912087","Metro by T-Mobile, 700, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",shop,mobile_phone,"41.8096569,-87.6087267",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001152,2022-01-04,4357 S CHAMPLAIN ,Chicago,IL,TRANPORT,$150.00,"0","24106483","4357, South Champlain Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.81556189745159,-87.61027063561025",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001071,2022-01-30,4848  LAWRENCE ,Chicago,IL,TRANPORT,$150.00,"0","515409508","4848, South Saint Lawrence Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.806747061095194,-87.61150135299111",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001577,2022-02-03,4342 S CHAMPLAIN ,Chicago,IL,TRANPORT,$0.00,"0","210914306","4342, South Champlain Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",building,yes,"41.8154473,-87.61068996727272",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001564,2022-02-04,600 E 51ST ST,Chicago,IL,TRANPORT,$50.00,"0","210911291","600-624, East 51st Street, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",building,yes,"41.802483699999996,-87.61051930983557",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001562,2022-02-07,562 E OAKWOOD ,Chicago,IL,TRANPORT,$0.00,"0","24117716","562, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82276313768007,-87.61225941319043",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001562,2022-02-07,562 E OAKWOOD ,Chicago,IL,TRANPORT,$50.00,"0","24117716","562, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82276313768007,-87.61225941319043",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001562,2022-02-07,562 E OAKWOOD ,Chicago,IL,TRANPORT,$500.00,"0","24117716","562, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.82276313768007,-87.61225941319043",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001556,2022-02-08,5002 S PRAIRIE ,Chicago,IL,TRANPORT,$150.00,"0","1110097395","5002, South Prairie Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.80371688104369,-87.61955807093928",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
22DT001569,2022-02-09,5050 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00,"0","255368334","5050, South Michigan Avenue, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",place,house,"41.80289298373765,-87.6227801160045",GRAND BOULEVARD,"0","48492503.1554","0","38","38","0","0","28196.8371573"
19DS32129L,2019-01-24,4351 S COTTAGE GROVE AVE,Chicago,IL,STRTSAN,$0.00,"0","6936059398","Tony's Stop & Save, 4351, South Cottage Grove Avenue, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",shop,convenience,"41.8153268,-87.6062076",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
19DS32240L,2019-01-29,4351 S COTTAGE GROVE AVE,Chicago,IL,STRTSAN,$0.00,"0","6936059398","Tony's Stop & Save, 4351, South Cottage Grove Avenue, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",shop,convenience,"41.8153268,-87.6062076",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
20DS76779L,2019-11-14,4324 S DREXEL BLVD,Chicago,IL,STRTSAN,$150.00,"0","1110097350","4324, South Drexel Boulevard, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house,"41.816356910921336,-87.60393225330478",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
20DS75933L,2020-01-22,4533 S GREENWOOD AVE,Chicago,IL,STRTSAN,$0.00,"0","210914835","4533, South Greenwood Avenue, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",building,yes,"41.81221875,-87.59891056136364",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
20DS75933L,2020-01-22,4533 S GREENWOOD AVE,Chicago,IL,STRTSAN,$500.00,"0","210914835","4533, South Greenwood Avenue, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",building,yes,"41.81221875,-87.59891056136364",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
20DS75950L,2020-01-22,4504 S WOODLAWN AVE,Chicago,IL,STRTSAN,$500.00,"0","211227165","4504, South Woodlawn Avenue, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",building,yes,"41.8130019,-87.59731205104517",KENWOOD,"0","29071741.9283","0","39","39","0","0","23325.1679062"
