,address,lat,long,community,count_BAFCONP,count_POLICE,count_STRTSAN,count_TRANPORT,sum_BAFCONP,sum_POLICE,sum_STRTSAN,sum_TRANPORT,n_dockets,total_fines,dept
189,1538 E 88TH ST,41.73519405,-87.5865599242305,CALUMET HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
190,154 W SUPERIOR,41.895802599999996,-87.63337637544225,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
191,1552 N DAYTON ST,41.90923635843833,-87.64956472399408,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
192,1558 N ELSTON,41.90971910123703,-87.66165946889835,WEST TOWN,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
193,159 W KINZIE ST,41.8889475,-87.6333796489623,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
194,1599 W LAWRENCE,41.968808,-87.667972,UPTOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
195,1600 E 89TH ST,41.733424,-87.584975,CALUMET HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
196,1600 S ASHLAND AVE,41.859482,-87.666305,LOWER WEST SIDE,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
197,1600 S KEDZIE,41.858958400000006,-87.70569801520858,NORTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
198,1600 W MADISON ST,41.881535,-87.667019,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
199,1601 E 89TH ST,41.73326,-87.584964,CALUMET HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
200,1608 S WABASH,41.85999886557988,-87.62576828259095,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
201,1614 W 47TH ST,41.80882115,-87.66587232671927,NEW CITY,0,0,3,0,0.0,0.0,450.0,0.0,3,450.0,streets
202,1615 N FAIRFIELD,41.910617,-87.695662,WEST TOWN,0,0,0,1,0.0,0.0,0.0,200.0,1,200.0,cdot
203,1616 N WELLS ST,41.912169882777405,-87.63485246559101,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
204,1617 W DEVON AVE,41.99787475,-87.67138231434944,EDGEWATER,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
205,1619 W LAWRENCE,41.968791,-87.670061,UPTOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
206,1620 W 59TH ST,41.78705305,-87.66550370088274,WEST ENGLEWOOD,0,0,2,0,0.0,0.0,100.0,0.0,2,100.0,streets
207,1623 W MONTROSE,41.961666669301415,-87.66975446379101,UPTOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
208,1623 W THORNDALE AVE,41.9879361,-87.67079109797686,EDGEWATER,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
209,1624 S CARPENTER ST,41.859019849999996,-87.65368606283232,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
210,1626 S ALLPORT,41.85891635,-87.65795695567164,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
211,1626 W BLACKHAWK,41.9071405,-87.66861338972996,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
212,1627 W GRAND AVE,41.89079055,-87.6682682348991,WEST TOWN,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
213,1629 S CLINTON,41.85985248508945,-87.64083342603205,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
214,1629 W GRAND AVE,41.890787200000005,-87.66835638658884,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
215,1631 W MORSE AVE,42.007555749999995,-87.67133219112212,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
216,1637 W 59TH ST,41.7866442567841,-87.66609473283414,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
217,1638 W BLACKHAWK ST,41.907143500000004,-87.66909682602251,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
218,164 E GRAND AVE,41.8919786,-87.6229324,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
219,1641 W 63RD ST,41.7792092,-87.66590958890664,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
220,1643 W 47TH ST,41.80850550671488,-87.66672785640444,NEW CITY,0,0,1,0,0.0,0.0,1100.0,0.0,1,1100.0,streets
221,1643 W 63RD ST,41.7792132,-87.66600047259035,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
222,1645 W FULLERTON,41.92522683235418,-87.66869512924904,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
223,1649 W BEACH AVE,41.90750814285714,-87.66881293877552,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
224,1651 W 63RD ST,41.7791895,-87.66625649460303,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
225,1656 N DAYTON ST,41.9125231,-87.64992890334645,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
226,1656 N WINCHESTER,41.91214495,-87.67645553170613,WEST TOWN,0,0,0,1,0.0,0.0,0.0,55.0,1,55.0,cdot
227,1664 N DAYTON ST,41.91276115,-87.64985495831056,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
228,1664 S BLUE ISLAND,41.858455250000006,-87.66098194975376,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
229,1670 N BISSELL ST,41.91256885,-87.65063580694175,LINCOLN PARK,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
230,169 W ONTARIO ST,41.89304045,-87.63389811100103,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
231,17 E SCOTT ST,41.90465605,-87.6279320852721,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
232,1700 W MADISON ST,41.881499,-87.669471,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
233,1700 W WELLINGTON,41.9362293,-87.67113120698619,LAKE VIEW,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
234,1703 S PEORIA ST,41.8589491366052,-87.64865278652121,LOWER WEST SIDE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
235,1707 S NEWBERRY,41.8589323102048,-87.6475367955362,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
236,1708 W MADISON ST,41.8814968252942,-87.66966266224792,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
237,1712 N WOLCOTT,41.91276925,-87.67536887236598,WEST TOWN,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
238,1712 W PRATT BLVD,42.00539654880913,-87.67429953086183,ROGERS PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
239,1715 W 59TH ST,41.7865314,-87.6674759,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
240,1717 N HUMBOLDT BLVD,41.912380137593765,-87.7023910990906,HUMBOLDT PARK,0,0,0,1,0.0,0.0,0.0,1500.0,1,1500.0,cdot
241,1721 S PAULINA ST,41.8579677,-87.66845239916817,LOWER WEST SIDE,0,0,1,1,0.0,0.0,300.0,150.0,2,450.0,cdot_and_streets
242,1721 W 59TH ST,41.78651665,-87.66774004626198,WEST ENGLEWOOD,0,0,2,0,0.0,0.0,550.0,0.0,2,550.0,streets
243,1721 W JULIAN,41.90813515,-87.67094631143708,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
244,1724 N ARTESIAN,41.9128811,-87.68872505206181,WEST TOWN,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
245,1724 W 47TH ST,41.808653521240686,-87.66832056709748,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
246,1726 N CLYBOURN,41.91223854639672,-87.65152304676687,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
247,1728 W 18TH PL,41.85702435,-87.66976594856757,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
248,1730 N BISSELL ST,41.91325605,-87.6515930930365,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
249,1730 N MILWAUKEE,41.91295643419077,-87.68162059519092,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
250,1732 N CLYBOURN,41.91233659688865,-87.65165961709491,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
251,1737 W 47TH ST,41.8084097,-87.668940777639,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
252,1737 W 59TH ST,41.78661798750201,-87.66827482486696,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
253,1737 W FULLERTON,41.92471275,-87.67190919815233,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
254,1738 N CLYBOURN,41.91243464738058,-87.65179618742295,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
255,1740 N MILWAUKEE,41.91290295,-87.68172489783771,WEST TOWN,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
256,1740 W 63RD ST,41.77956785,-87.66832427519296,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
257,1741 W 79TH ST,41.75022328674519,-87.66737085362486,AUBURN GRESHAM,0,0,1,0,0.0,0.0,1100.0,0.0,1,1100.0,streets
258,1743 W 59TH ST,41.786507799999995,-87.66850054747664,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,650.0,0.0,1,650.0,streets
259,1745 W 59TH ST,41.78661641532984,-87.6683785882304,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,650.0,0.0,1,650.0,streets
260,1751 N HARLEM,41.911638122448984,-87.80574857142857,AUSTIN,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
261,1751 W 17TH ST,41.8584252,-87.67068777559179,LOWER WEST SIDE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
262,1753 N MAPLEWOOD,41.912881714155496,-87.69084097958844,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
263,1756 W 48TH ST,41.80682238755404,-87.6693940006026,NEW CITY,0,0,2,0,0.0,0.0,150.0,0.0,2,150.0,streets
264,1757 W 18TH ST,41.8574706,-87.6708788958171,LOWER WEST SIDE,0,0,2,0,0.0,0.0,1000.0,0.0,2,1000.0,streets
265,1768 W ARMITAGE,41.918100249999995,-87.67238824919664,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
266,18 W WASHINGTON,41.8818694,-87.7401431,WEST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
267,1800 S CARPENTER ST,41.8578843,-87.6534096,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
268,1800 W 17TH ST,41.858718,-87.67129,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
269,1800 W ARMITAGE,41.91678535,-87.73569319952608,HERMOSA,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
270,1801 N WINNEBAGO,41.914552,-87.685308,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
271,1801 S CANAL ST,41.8570368,-87.63823018547969,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
272,1801 S STATE ST,41.85767787889323,-87.62738707098137,NEAR SOUTH SIDE,0,0,0,2,0.0,0.0,0.0,800.0,2,800.0,cdot
273,1801 W 63RD ST,41.779298,-87.669242,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
274,1803 S STATE ST,41.85765963667968,-87.62738721294413,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
275,1804 N KEDZIE,41.91401495756517,-87.70668457955614,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
276,1808 N SHEFFIELD,41.91418035,-87.65344591242376,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
277,1808 W 47TH ST,41.80884135,-87.67026369962687,NEW CITY,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
278,1810 N WELLS ST,41.9151636,-87.63520717902148,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
279,1816 N WELLS ST,41.9153229,-87.63512308685328,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
280,1816 W 47TH ST,41.80863247477542,-87.67050013971117,NEW CITY,0,0,1,0,0.0,0.0,450.0,0.0,1,450.0,streets
281,1819 S STATE ST,41.857513698971296,-87.62738834864614,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
282,1820 N WELLS ST,41.9154436,-87.63525825411887,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
283,1821 N SEDGWICK ST,41.9152864,-87.6384464924383,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
284,1824 W 63RD ST,41.77945259836883,-87.66999599752303,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
285,1828 S WENTWORTH,41.85690945,-87.63218843998504,ARMOUR SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
286,1830 S WABASH,41.85740576534602,-87.62571067266319,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
287,1834 N LINCOLN,41.91578115,-87.63662360586201,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
288,1836 N SHEFFIELD,41.915007,-87.653369,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
289,1836 S WABASH,41.85667685,-87.62608034553404,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
290,1837 N DAYTON ST,41.914893750000005,-87.64932609214542,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,590.0,1,590.0,cdot
291,1841 N SEDGWICK ST,41.91591745,-87.63847176539548,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,610.0,1,610.0,cdot
292,1841 S HAMLIN,41.8558668,-87.71970631293766,NORTH LAWNDALE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
293,1842 N LINCOLN,41.91623501720463,-87.63519359104706,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
294,1842 N MOHAWK ST,41.915910499999995,-87.64260335836633,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
295,1842 W GRAND AVE,41.89096785134906,-87.67309512705572,WEST TOWN,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
296,1845 N SHEFFIELD,41.915071,-87.65294922327024,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
297,1848 N LINCOLN,41.91604825,-87.63597964145973,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
298,1850 W 59TH ST,41.78674638870939,-87.67107548980802,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
299,1850 W GRAND AVE,41.891101649999996,-87.6739094813824,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
300,1850 W MARQUETTE ST,42.3236639,-87.8381484,WEST ENGLEWOOD,0,1,0,0,0.0,50.0,0.0,0.0,1,50.0,police
301,1854 W 59TH ST,41.78674594354696,-87.67111144904011,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
302,1856 N SHEFFIELD,41.915478300000004,-87.65347374859584,LINCOLN PARK,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
303,1858 N SEDGWICK ST,41.916392450000004,-87.63906319220882,LINCOLN PARK,0,0,0,2,0.0,0.0,0.0,300.0,2,300.0,cdot
304,1858 N SHEFFIELD,41.915535250000005,-87.65349453808724,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
305,1858 N WESTERN,41.91563615,-87.6877017798725,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
306,1888 N MAUD,41.915874200000005,-87.65523655572343,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
307,19 N BISHOP ST,41.88215965,-87.66338327417019,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
308,1900 S MICHIGAN,41.7345825,-87.6209368,CHATHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
309,1900 W CORTLAND ST,41.916154250000005,-87.67531100964064,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
310,1900 W GRAND AVE,41.89107585,-87.67503082505814,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
311,1900 W WOLFRAM ST,41.9335186,-87.67589785323314,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
312,1901 W 59TH ST,41.786426399999996,-87.67193593863637,WEST ENGLEWOOD,0,0,2,0,0.0,0.0,600.0,0.0,2,600.0,streets
313,1901 W BELMONT,41.93939465,-87.67612267816992,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
314,1901 W OHIO ST,41.89210765,-87.67466537482818,WEST TOWN,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
315,1901 W WASHINGTON,41.88295455,-87.6744971761637,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,80.0,1,80.0,cdot
316,1907 W OHIO ST,41.8921052,-87.6748370904381,WEST TOWN,0,0,0,1,0.0,0.0,0.0,1000.0,1,1000.0,cdot
317,1910 W 47TH ST,41.80860846770642,-87.67264533403684,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
318,1913 W BELMONT,41.93946005,-87.67655248058155,NORTH CENTER,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
319,1919 N DAYTON ST,41.91659425,-87.6494071553069,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
320,1920 S LAFLIN ST,41.8552986,-87.66390915,LOWER WEST SIDE,0,0,1,0,0.0,0.0,300.0,0.0,1,300.0,streets
321,1920 W PETERSON,41.99114125,-87.67805534091372,WEST RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
322,1921 N HUDSON,41.91712965,-87.63971732682353,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
323,1921 W 87TH ST,41.7353704,-87.6711910267612,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
324,1923 N HUDSON,41.9171914,-87.63972750038327,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
325,1923 W 59TH ST,41.78656266288996,-87.67253249340321,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
326,1923 W WABANSIA,41.91224831086629,-87.67600070771194,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
327,1925 N HUDSON,41.917263399999996,-87.63972867574032,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
328,1925 S MICHIGAN,41.8558929,-87.623635,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
329,1927 W 87TH ST,41.7354001,-87.6713748942623,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
330,1929 S MICHIGAN,41.85589745,-87.62344531899907,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
331,1929 W 87TH ST,41.73539245,-87.67146807351665,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
332,1930 W HUBBARD ST,41.89023485,-87.67575881219261,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
333,1931 W 87TH ST,41.73546705,-87.6715634781159,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
334,1933 W 87TH ST,41.735452949999996,-87.67165667586835,AUBURN GRESHAM,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
335,1935 S MICHIGAN,41.8693994,-87.6240453,LOOP,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
336,1939 N HUDSON,41.91765805,-87.63965262815535,LINCOLN PARK,0,0,0,2,0.0,0.0,0.0,500.0,2,500.0,cdot
337,1945 N SEDGWICK ST,41.9177529716455,-87.63868756613336,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
338,1945 W GRAND AVE,41.89076332930572,-87.6755765831683,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
339,1946 N TRIPP,41.915904317384566,-87.73273337385123,HERMOSA,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
340,1948 N HALSTED ST,41.917400099999995,-87.6487959401187,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
341,1950 W 63RD ST,41.779584150000005,-87.67350947008423,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
342,1951 W DICKENS,41.91939525,-87.67724302176049,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
343,1953 W 63RD ST,41.779114449999994,-87.67352997909461,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
344,1954 W PETERSON,41.9910079,-87.679248,WEST RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
345,1958 W 47TH ST,41.8087695,-87.67431761162888,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
346,1959 W GRAND AVE,41.890680599999996,-87.6766105761931,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
347,1960 W MADISON ST,41.8814834,-87.6764826,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
348,1969 N LINCOLN,41.91813585,-87.63818279544299,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
349,1980 N CLYBOURN,41.917049,-87.658239,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
350,1982 N CLYBOURN,41.91728259999999,-87.65877381156716,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
351,2 E CERMAK RD,41.85270950351926,-87.62398390146082,NEAR SOUTH SIDE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
352,2 N DAMEN,41.881436,-87.676755,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
353,2 S CICERO,41.880372,-87.745384,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
354,20 W ONTARIO ST,41.893461099999996,-87.62896888012445,NEAR NORTH SIDE,0,0,0,2,0.0,0.0,0.0,650.0,2,650.0,cdot
355,200 N HALSTED ST,41.885786,-87.64759,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
356,2000 E 75TH ST,41.7592191,-87.5756155533879,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
357,2000 S ASHLAND AVE,41.8549218,-87.66641522484315,LOWER WEST SIDE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
358,2000 W 22ND PL,41.851349,-87.675981,LOWER WEST SIDE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
359,2000 W 47TH ST,41.8087474,-87.67544458314194,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
360,2000 W 69TH ST,41.768521,-87.673792,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,300.0,0.0,1,300.0,streets
361,2000 W MADISON ST,41.8809233,-87.7108901,EAST GARFIELD PARK,0,0,0,2,0.0,0.0,0.0,150.0,2,150.0,cdot
362,2010 W 51ST ST,41.801304002987095,-87.67538185363232,NEW CITY,0,0,2,0,0.0,0.0,600.0,0.0,2,600.0,streets
363,2011 E 75TH ST,41.75855185,-87.575766333068,SOUTH SHORE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
364,2013 S LOOMIS,41.854694300000006,-87.66099085047446,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
365,2017 W LOOMIS,41.85492408710469,-87.66112756138543,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
366,2017 W LOOMIS ST,41.85492408710469,-87.66112756138543,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
367,2019 W 35TH ST,41.83018465,-87.67606756667297,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
368,2021 N OAKLEY,41.91795624865196,-87.68485829180973,LOGAN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
369,2021 W 47TH ST,41.808266450000005,-87.67555657727985,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
370,2021 W THOMAS,41.90115635,-87.67807194653531,WEST TOWN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
371,2023 W 35TH ST,41.83018775,-87.67623943037648,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
372,2023 W 50TH ST,41.802826350000004,-87.67559707507877,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
373,2032 N CLYBOURN,41.91842248346454,-87.65981727685035,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
374,2033 W 69TH ST,41.76821525,-87.67497882191685,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
375,2034 W 51ST ST,41.801478849999995,-87.67594140222127,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
376,2036 W ESTES AVE,42.01136701196594,-87.68161339349575,ROGERS PARK,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
377,2036 W MADISON ST,41.88118332966977,-87.67807966357064,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
378,2037 W MADISON ST,41.88118119560372,-87.67809279628476,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
