respondent,docket,violation_num,violation_date,hearing_date,violation_address,violation_desc,case_disposition,fine_amt,dept,cleaned_address,latlong,community,ward_1523,lat,long
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT000689,T000193928,2020-02-07,6/1/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT000689,T000193928,2020-02-07,8/3/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT000689,T000193928,2020-02-07,10/5/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT001040,T000193941,2020-02-14,4/6/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT001040,T000193941,2020-02-14,6/8/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT001040,T000193941,2020-02-14,8/10/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ABM PARKING SERVICES C/O C T CORPORATION SYSTEM ,20DT001040,T000193941,2020-02-14,10/19/2020,519 S CLINTON ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,519 S CLINTON,"41.87505377578163,-87.64086368383597",NEAR WEST SIDE,25.0,41.87505377578163,-87.64086368383597
ACKALL MAHFOUZ HANNA,21DT000520,T000207005,2021-02-06,4/29/2022,2059 N KENMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2059 N KENMORE,"41.9197896,-87.6542418472031",LINCOLN PARK,43.0,41.9197896,-87.6542418472031
ACKALL MAHFOUZ HANNA,21DT000520,T000207005,2021-02-06,5/10/2022,2059 N KENMORE ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2059 N KENMORE,"41.9197896,-87.6542418472031",LINCOLN PARK,43.0,41.9197896,-87.6542418472031
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001518,T000196483,2020-02-14,4/27/2020,6815 W ARCHERS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23.0,41.7919203,-87.79205676151476
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001518,T000196483,2020-02-14,6/29/2020,6815 W ARCHERS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23.0,41.7919203,-87.79205676151476
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001518,T000196483,2020-02-14,8/31/2020,6815 W ARCHERS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23.0,41.7919203,-87.79205676151476
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001518,T000196483,2020-02-14,10/15/2020,6815 W ARCHERS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23.0,41.7919203,-87.79205676151476
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001518,T000196483,2020-02-14,11/2/2020,6815 W ARCHERS ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,6815 W ARCHER,"41.7919203,-87.79205676151476",GARFIELD RIDGE,23.0,41.7919203,-87.79205676151476
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001519,T000196488,2020-02-14,4/27/2020,5501 S NEW CASTLE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23.0,41.791538,-87.792665
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001519,T000196488,2020-02-14,6/29/2020,5501 S NEW CASTLE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23.0,41.791538,-87.792665
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001519,T000196488,2020-02-14,8/31/2020,5501 S NEW CASTLE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23.0,41.791538,-87.792665
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001519,T000196488,2020-02-14,10/15/2020,5501 S NEW CASTLE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23.0,41.791538,-87.792665
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001519,T000196488,2020-02-14,11/2/2020,5501 S NEW CASTLE ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5501 S NEWCASTLE,"41.791538,-87.792665",GARFIELD RIDGE,23.0,41.791538,-87.792665
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001520,T000196489,2020-02-14,4/27/2020,5500 S OAK PARK ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S OAK PARK,"41.791557,-87.791662",GARFIELD RIDGE,23.0,41.791557,-87.791662
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001520,T000196489,2020-02-14,6/29/2020,5500 S OAK PARK ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S OAK PARK,"41.791557,-87.791662",GARFIELD RIDGE,23.0,41.791557,-87.791662
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001520,T000196489,2020-02-14,8/31/2020,5500 S OAK PARK ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S OAK PARK,"41.791557,-87.791662",GARFIELD RIDGE,23.0,41.791557,-87.791662
ADAM FURNITURE CO INC C/O IRENE WIELGOSZ ,20DT001520,T000196489,2020-02-14,10/15/2020,5500 S OAK PARK ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S OAK PARK,"41.791557,-87.791662",GARFIELD RIDGE,23.0,41.791557,-87.791662
"AIM PROPERTY CONSULTANTS, INC. C/O HAITHAM NASIR ",22DS04135M,QTU5A8L,2022-02-09,3/4/2022,7059 S HALSTED ST,10-8-180    Snow and ice removal.,Default,0.0,STRTSAN,7059 S HALSTED ST,"41.76596677521923,-87.64432193001925",ENGLEWOOD,6.0,41.76596677521923,-87.64432193001925
ALDI INC C/O MEREDITH OLIVA ,20DT000865,T000193005,2020-01-21,3/30/2020,7141 W ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23.0,41.791892848623526,-87.79953622587475
ALDI INC C/O MEREDITH OLIVA ,20DT000865,T000193005,2020-01-21,6/1/2020,7141 W ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23.0,41.791892848623526,-87.79953622587475
ALDI INC C/O MEREDITH OLIVA ,20DT000865,T000193005,2020-01-21,8/3/2020,7141 W ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23.0,41.791892848623526,-87.79953622587475
ALDI INC C/O MEREDITH OLIVA ,20DT000865,T000193005,2020-01-21,10/5/2020,7141 W ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23.0,41.791892848623526,-87.79953622587475
ALDI INC C/O MEREDITH OLIVA ,20DT000865,T000193005,2020-01-21,10/15/2020,7141 W ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,7141 W ARCHER,"41.791892848623526,-87.79953622587475",GARFIELD RIDGE,23.0,41.791892848623526,-87.79953622587475
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,3/30/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,6/1/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,8/3/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,10/5/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,10/15/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000866,T000193004,2020-01-21,11/2/2020,5500 S NEVA ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5500 S NEVA,"41.791355,-87.800349",GARFIELD RIDGE,23.0,41.791355,-87.800349
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,3/30/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,6/1/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,8/3/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,10/5/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,10/15/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
ALDI INC C/O MEREDITH OLIVA ,20DT000867,T000193006,2020-01-21,11/2/2020,5501 S HARLEM ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5501 S HARLEM,"41.79168445,-87.80074210111168",GARFIELD RIDGE,23.0,41.79168445,-87.80074210111168
AMERO BUILDING REST INC C/O NOE LOPEZ ,20DT004074,T000193673,2020-09-15,12/14/2020,3956 W GRAND ,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,3956 W GRAND AVE,"41.90620265,-87.7257965",HUMBOLDT PARK,26.0,41.90620265,-87.7257965
"AMICI PROPERTY GROUP LLC, C/O LAUREN C SAMUEL ",21DT000611,T000206530,2021-02-09,5/3/2021,2453 S ARCHER ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2453 S ARCHER,"41.847814850000006,-87.64450337388288",BRIDGEPORT,11.0,41.847814850000006,-87.64450337388288
AMORANBINI FATAI,21DS19144M,QTUFHCL,2021-01-27,8/16/2021,7056 S PARNELL AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,7056 S PARNELL AVE,"41.76543805,-87.63870358891171",ENGLEWOOD,6.0,41.76543805,-87.63870358891171
ANIL ROSHI LLC  C/O JAYAL AMIN ,20DT000857,T000192421,2020-02-07,3/30/2020,9219 S BALTIMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10.0,41.72797500265896,-87.54833528104668
ANIL ROSHI LLC  C/O JAYAL AMIN ,20DT000857,T000192421,2020-02-07,6/1/2020,9219 S BALTIMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10.0,41.72797500265896,-87.54833528104668
ANIL ROSHI LLC  C/O JAYAL AMIN ,20DT000857,T000192421,2020-02-07,8/3/2020,9219 S BALTIMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10.0,41.72797500265896,-87.54833528104668
ANIL ROSHI LLC  C/O JAYAL AMIN ,20DT000857,T000192421,2020-02-07,10/5/2020,9219 S BALTIMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10.0,41.72797500265896,-87.54833528104668
ANIL ROSHI LLC  C/O JAYAL AMIN ,20DT000857,T000192421,2020-02-07,12/7/2020,9219 S BALTIMORE ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,9219 S BALTIMORE,"41.72797500265896,-87.54833528104668",SOUTH CHICAGO,10.0,41.72797500265896,-87.54833528104668
APPEL ANDREW,21DT000621,T000207014,2021-02-06,4/5/2021,1841 N SEDGWICK ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1841 N SEDGWICK ST,"41.91591745,-87.63847176539548",LINCOLN PARK,43.0,41.91591745,-87.63847176539548
APPEL ANDREW,21DT000621,T000207014,2021-02-06,5/3/2021,1841 N SEDGWICK ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,1841 N SEDGWICK ST,"41.91591745,-87.63847176539548",LINCOLN PARK,43.0,41.91591745,-87.63847176539548
AQUINO CARLOS,21DT001197,T000207124,2021-02-22,6/28/2021,5649 S PRINCETON ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5649 S PRINCETON,"41.7912886,-87.6326408679661",ENGLEWOOD,3.0,41.7912886,-87.6326408679661
ARANDA MARTHA,22DS03906M,QTU42HL,2022-01-27,3/3/2022,4955 S HOYNE AVE,10-8-180    Snow and ice removal.,Non-Suit,0.0,STRTSAN,4955 S HOYNE AVE,"41.8035550697327,-87.67688125908616",NEW CITY,15.0,41.8035550697327,-87.67688125908616
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT000848,T000193017,2020-01-22,3/30/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT000848,T000193017,2020-01-22,6/1/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT000848,T000193017,2020-01-22,8/3/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT000848,T000193017,2020-01-22,10/5/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT000848,T000193017,2020-01-22,10/15/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001525,T000196490,2020-02-14,4/27/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001525,T000196490,2020-02-14,6/29/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001525,T000196490,2020-02-14,8/31/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001525,T000196490,2020-02-14,10/15/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001525,T000196490,2020-02-14,11/2/2020,5892 S ARCHER ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001526,T000196491,2020-02-14,4/27/2020,5348 S CENTRAL ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23.0,41.79473456896552,-87.76226051724137
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001526,T000196491,2020-02-14,6/29/2020,5348 S CENTRAL ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23.0,41.79473456896552,-87.76226051724137
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001526,T000196491,2020-02-14,8/31/2020,5348 S CENTRAL ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23.0,41.79473456896552,-87.76226051724137
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001526,T000196491,2020-02-14,10/15/2020,5348 S CENTRAL ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23.0,41.79473456896552,-87.76226051724137
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,20DT001526,T000196491,2020-02-14,11/2/2020,5348 S CENTRAL ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5348 S CENTRAL AVE,"41.79473456896552,-87.76226051724137",GARFIELD RIDGE,23.0,41.79473456896552,-87.76226051724137
ARCHER CENTRAL PLAZA INC C/O ANNA KARPINSKI ,21DT002979,T000213604,2021-02-18,9/27/2021,5892 S ARCHER ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5892 S ARCHER,"41.79602647422358,-87.76088832928991",GARFIELD RIDGE,14.0,41.79602647422358,-87.76088832928991
"ARCHER CENTRAL PLAZA INC, C/O ANNA KARPINSKY ",21DT002977,T000213606,2021-02-18,9/27/2021,5308 S CENTRAL ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5308 S CENTRAL AVE,"41.79604991515113,-87.762534484031",GARFIELD RIDGE,14.0,41.79604991515113,-87.762534484031
"ARCHER CENTRAL PLAZA INC, C/O ANNA KARPINSKY ",21DT002978,T000213605,2021-02-18,9/27/2021,5308 S CENTRAL ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5308 S CENTRAL AVE,"41.79604991515113,-87.762534484031",GARFIELD RIDGE,14.0,41.79604991515113,-87.762534484031
ARCY REALTY LLC C/O ROBIN ROSS COLLARD ,21DT001257,T000203376,2021-03-03,6/14/2021,5555 W KAMERLING ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,5555 W KAMERLING,"41.904775,-87.765303",AUSTIN,37.0,41.904775,-87.765303
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,4/6/2020,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,6/8/2020,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,8/10/2020,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,10/19/2020,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,12/21/2020,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
ARIAS GLORIA,20DT001105,T000193950,2020-02-14,2/8/2021,2013 S LOOMIS ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2013 S LOOMIS,"41.854694300000006,-87.66099085047446",LOWER WEST SIDE,25.0,41.854694300000006,-87.66099085047446
"ARMANDO SILIQUINI DECLARATION OF TRUST, DTD 4/27/2006 C/O ARMANDO SILIQUINI ",22DS03727M,QTU4Q6L,2022-01-14,5/20/2022,2101 N MELVINA AVE,10-8-180    Snow and ice removal.,Continuance,0.0,STRTSAN,2101 N MELVINA AVE,"41.918006,-87.780271",BELMONT CRAGIN,36.0,41.918006,-87.780271
ARRIVE MOBILITY  INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001631,T000196044,2020-02-14,5/4/2020,2000 W MADISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2000 W MADISON ST,"41.8809233,-87.7108901",EAST GARFIELD PARK,28.0,41.8809233,-87.7108901
ARRIVE MOBILITY  INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001631,T000196044,2020-02-14,7/6/2020,2000 W MADISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2000 W MADISON ST,"41.8809233,-87.7108901",EAST GARFIELD PARK,28.0,41.8809233,-87.7108901
ARRIVE MOBILITY  INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001631,T000196044,2020-02-14,9/14/2020,2000 W MADISON ST,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2000 W MADISON ST,"41.8809233,-87.7108901",EAST GARFIELD PARK,28.0,41.8809233,-87.7108901
ARRIVE MOBILITY  INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001631,T000196044,2020-02-14,11/16/2020,2000 W MADISON ST,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2000 W MADISON ST,"41.8809233,-87.7108901",EAST GARFIELD PARK,28.0,41.8809233,-87.7108901
ARRIVE MOBILITY INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001654,T000196043,2020-02-14,5/4/2020,2 N DAMEN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2 N DAMEN,"41.881436,-87.676755",NEAR WEST SIDE,27.0,41.881436,-87.676755
ARRIVE MOBILITY INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001654,T000196043,2020-02-14,7/6/2020,2 N DAMEN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2 N DAMEN,"41.881436,-87.676755",NEAR WEST SIDE,27.0,41.881436,-87.676755
ARRIVE MOBILITY INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001654,T000196043,2020-02-14,9/14/2020,2 N DAMEN ,10-8-180    Snow and ice removal.,Continuance,0.0,TRANPORT,2 N DAMEN,"41.881436,-87.676755",NEAR WEST SIDE,27.0,41.881436,-87.676755
ARRIVE MOBILITY INC C/O ILLINOIS CORPORATION SERVICE C ,20DT001654,T000196043,2020-02-14,11/16/2020,2 N DAMEN ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,2 N DAMEN,"41.881436,-87.676755",NEAR WEST SIDE,27.0,41.881436,-87.676755
"ARROW ROAD CONSTRUCTION COMPANY, C/O JOHN F. HEALY ",22DT004351,T000217908,2022-08-24,10/17/2022,2834 W DIVERSEY ,10-8-180    Snow and ice removal.,Liable,0.0,TRANPORT,2834 W DIVERSEY,"41.9323208,-87.69901871086675",AVONDALE,33.0,41.9323208,-87.69901871086675
"ASHLAND LAKE LLC, C/O MICHAEL T O'CONNOR ",21DT000567,T000207095,2021-02-06,4/5/2021,220 S ASHLAND ,10-8-180    Snow and ice removal.,Non-Suit,0.0,TRANPORT,220 S ASHLAND,"41.87856062702063,-87.6669191247706",NEAR WEST SIDE,27.0,41.87856062702063,-87.6669191247706
