,Docket Number,Violation Date,Violation Address,Issuing Department Code,Imposed Fine Detailed,year,month,date,season,City,State,Cleaned Address,Corrected
171,20DS76051L,2020-01-23,2257 W FOSTER AVE,STRTSAN,50.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,2257 W FOSTER AVE,
172,20DS76052L,2020-01-23,1757 W 18TH ST,STRTSAN,500.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1757 W 18TH ST,
173,20DS76055L,2020-01-22,749 W CORNELIA AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,749 W CORNELIA AVE,
174,20DS76064L,2020-01-22,4945 S HOYNE AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4945 S HOYNE AVE,
175,20DS76065L,2020-01-22,4956 S HOYNE AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4956 S HOYNE AVE,
176,20DS76077L,2020-01-21,4326 S WESTERN AVE,STRTSAN,0.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4326 S WESTERN AVE,
177,20DS76077L,2020-01-21,4326 S WESTERN AVE,STRTSAN,50.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4326 S WESTERN AVE,
178,20DS76079L,2020-01-22,11914 S LOWE AVE,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,11914 S LOWE AVE,
179,20DS76087L,2020-01-22,5055 S WINCHESTER AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5055 S WINCHESTER AVE,
180,20DS76094L,2020-01-21,4363 S ARCHER AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4363 S ARCHER AVE,
181,20DS76115L,2020-01-22,6501 S HERMITAGE AVE,STRTSAN,50.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,6501 S HERMITAGE AVE,
182,20DS76120L,2020-01-22,2501 E 79TH ST,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2501 E 79TH ST,
183,20DS76122L,2020-01-22,5601 S DAMEN AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5601 S DAMEN AVE,
184,20DS76124L,2020-01-22,579 W HAWTHORNE PL,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,579 W HAWTHORNE PL,
185,20DS76128L,2020-01-22,4426 S GREENWOOD AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4426 S GREENWOOD AVE,
186,20DS76129L,2020-01-21,2459 W PETERSON AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,2459 W PETERSON AVE,
187,20DS76133L,2020-01-21,2457 W PETERSON AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,2457 W PETERSON AVE,
188,20DS76139L,2020-01-21,4442 S WESTERN AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4442 S WESTERN AVE,
189,20DS76159L,2020-01-22,4200 S ROCKWELL ST,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4200 S ROCKWELL ST,
190,20DS76168L,2020-01-22,6500 S MARSHFIELD AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,6500 S MARSHFIELD AVE,
191,20DS76169L,2020-01-22,1756 W 48TH ST,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,1756 W 48TH ST,
192,20DS76173L,2020-01-24,2256 N LAMON AVE,STRTSAN,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2256 N LAMON AVE,
193,20DS76173L,2020-01-24,2256 N LAMON AVE,STRTSAN,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2256 N LAMON AVE,
194,20DS76178L,2020-01-22,2445 W POPE JOHN PAUL II DR,STRTSAN,50.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2445 W POPE JOHN PAUL II DR,
195,20DS76186L,2020-01-21,4500 S WESTERN AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4500 S WESTERN AVE,
196,20DS76199L,2020-01-22,4803 S SEELEY AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4803 S SEELEY AVE,
197,20DS76201L,2020-01-22,4738 S DAMEN AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4738 S DAMEN AVE,
198,20DS76208L,2020-01-26,831 E OAKWOOD BLVD,STRTSAN,0.0,2020,1,2020-01-26,2019-2020,Chicago,Illinois,831 E OAKWOOD BLVD,
199,20DS76208L,2020-01-26,831 E OAKWOOD BLVD,STRTSAN,150.0,2020,1,2020-01-26,2019-2020,Chicago,Illinois,831 E OAKWOOD BLVD,
200,20DS76210L,2020-01-22,2034 W 51ST ST,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2034 W 51ST ST,
201,20DS76212L,2020-01-24,2341 W FOSTER AVE,STRTSAN,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2341 W FOSTER AVE,
202,20DS76218L,2020-01-22,4539 S GREENWOOD AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4539 S GREENWOOD AVE,
203,20DS76224L,2020-01-22,4801 S WESTERN AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4801 S WESTERN AVE,
204,20DS76242L,2020-01-23,1623 W THORNDALE AVE,STRTSAN,150.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1623 W THORNDALE AVE,
205,20DS76255L,2020-01-24,2321 W FOSTER AVE,STRTSAN,50.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2321 W FOSTER AVE,
206,20DS76268L,2020-01-22,4537 S GREENWOOD AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4537 S GREENWOOD AVE,
207,20DS76293L,2020-01-22,4955 S HOYNE AVE,STRTSAN,50.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4955 S HOYNE AVE,
208,20DS76304L,2020-01-22,5048 S DAMEN AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5048 S DAMEN AVE,
209,20DS76329L,2020-01-22,4314 S GREENWOOD AVE,STRTSAN,50.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4314 S GREENWOOD AVE,
210,20DS76337L,2020-01-24,2343 W FOSTER AVE,STRTSAN,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2343 W FOSTER AVE,
211,20DS76344L,2020-01-22,2023 W 50TH ST,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2023 W 50TH ST,
212,20DS76449L,2020-01-21,4829 S KEDZIE AVE,STRTSAN,0.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4829 S KEDZIE AVE,
213,20DS76449L,2020-01-21,4829 S KEDZIE AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4829 S KEDZIE AVE,
214,20DS76635L,2020-01-22,2916 W POPE JOHN PAUL II DR,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2916 W POPE JOHN PAUL II DR,
215,20DS76679L,2020-01-21,7450 N SHERIDAN RD,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,7450 N SHERIDAN RD,
216,20DS76774L,2020-01-23,4605 N HERMITAGE AVE,STRTSAN,0.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,4605 N HERMITAGE AVE,
217,20DS76779L,2019-11-14,4324 S DREXEL BLVD,STRTSAN,150.0,2019,11,2019-11-14,2019-2020,Chicago,Illinois,4324 S DREXEL BLVD,
218,20DS76790L,2020-01-13,6163 N NORTHWEST HWY,STRTSAN,0.0,2020,1,2020-01-13,2019-2020,Chicago,Illinois,6163 N NORTHWEST HWY,
219,20DS76790L,2020-01-13,6163 N NORTHWEST HWY,STRTSAN,500.0,2020,1,2020-01-13,2019-2020,Chicago,Illinois,6163 N NORTHWEST HWY,
220,20DS76790L,2020-01-13,6163 N NORTHWEST HWY,STRTSAN,600.0,2020,1,2020-01-13,2019-2020,Chicago,Illinois,6163 N NORTHWEST HWY,
221,20DS77078L,2020-01-21,2545 W PETERSON AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,2545 W PETERSON AVE,
222,20DS77140L,2020-01-31,6349 S WESTERN AVE,STRTSAN,0.0,2020,1,2020-01-31,2019-2020,Chicago,Illinois,6349 S WESTERN AVE,
223,20DS77140L,2020-01-31,6349 S WESTERN AVE,STRTSAN,500.0,2020,1,2020-01-31,2019-2020,Chicago,Illinois,6349 S WESTERN AVE,
224,20DS77140L,2020-01-31,6349 S WESTERN AVE,STRTSAN,600.0,2020,1,2020-01-31,2019-2020,Chicago,Illinois,6349 S WESTERN AVE,
225,20DS77140L,2020-01-31,6349 S WESTERN AVE,STRTSAN,1200.0,2020,1,2020-01-31,2019-2020,Chicago,Illinois,6349 S WESTERN AVE,
226,20DS77340L,2020-02-07,2668 N LINCOLN AVE,STRTSAN,0.0,2020,2,2020-02-07,2019-2020,Chicago,Illinois,2668 N LINCOLN AVE,
227,20DS77340L,2020-02-07,2668 N LINCOLN AVE,STRTSAN,150.0,2020,2,2020-02-07,2019-2020,Chicago,Illinois,2668 N LINCOLN AVE,
228,20DS77372L,2020-01-22,7901 S KINGSTON AVE,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,7901 S KINGSTON AVE,
229,20DS77386L,2020-02-07,5000 S WOLCOTT AVE,STRTSAN,0.0,2020,2,2020-02-07,2019-2020,Chicago,Illinois,5000 S WOLCOTT AVE,
230,20DS77386L,2020-02-07,5000 S WOLCOTT AVE,STRTSAN,150.0,2020,2,2020-02-07,2019-2020,Chicago,Illinois,5000 S WOLCOTT AVE,
231,20DS77441L,2020-01-22,4409 S ROCKWELL ST,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4409 S ROCKWELL ST,
232,20DS77441L,2020-01-22,4409 S ROCKWELL ST,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4409 S ROCKWELL ST,
233,20DS77477L,2020-01-22,4438 S GREENWOOD AVE,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4438 S GREENWOOD AVE,
234,20DS77477L,2020-01-22,4438 S GREENWOOD AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4438 S GREENWOOD AVE,
235,20DS77693L,2020-02-14,6612 S LOOMIS BLVD,STRTSAN,0.0,2020,2,2020-02-14,2019-2020,Chicago,Illinois,6612 S LOOMIS BLVD,
236,20DS77695L,2020-02-14,2557 W 45TH ST,STRTSAN,0.0,2020,2,2020-02-14,2019-2020,Chicago,Illinois,2557 W 45TH ST,
237,20DS77717L,2020-01-21,4524 S WESTERN AVE,STRTSAN,0.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,4524 S WESTERN AVE,
238,20DS77767L,2020-02-16,5600 S WASHTENAW AVE,STRTSAN,150.0,2020,2,2020-02-16,2019-2020,Chicago,Illinois,5600 S WASHTENAW AVE,
239,20DS77795L,2020-01-22,2525 W POPE JOHN PAUL II DR,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2525 W POPE JOHN PAUL II DR,
240,20DS77795L,2020-01-22,2525 W POPE JOHN PAUL II DR,STRTSAN,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2525 W POPE JOHN PAUL II DR,
241,20DS77811L,2020-02-15,2612 W BARRY AVE,STRTSAN,0.0,2020,2,2020-02-15,2019-2020,Chicago,Illinois,2612 W BARRY AVE,
242,20DS77811L,2020-02-15,2612 W BARRY AVE,STRTSAN,150.0,2020,2,2020-02-15,2019-2020,Chicago,Illinois,2612 W BARRY AVE,
243,20DS78298L,2020-01-22,4601 S ROCKWELL ST,STRTSAN,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4601 S ROCKWELL ST,
244,20DS78417L,2020-01-22,5628 S WESTERN AVE,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5628 S WESTERN AVE,
245,20DS78494L,2020-02-27,5841 S OAKLEY AVE,STRTSAN,0.0,2020,2,2020-02-27,2019-2020,Chicago,Illinois,5841 S OAKLEY AVE,
246,20DS78494L,2020-02-27,5841 S OAKLEY AVE,STRTSAN,500.0,2020,2,2020-02-27,2019-2020,Chicago,Illinois,5841 S OAKLEY AVE,
247,20DS78494L,2020-02-27,5841 S OAKLEY AVE,STRTSAN,600.0,2020,2,2020-02-27,2019-2020,Chicago,Illinois,5841 S OAKLEY AVE,
248,20DS78578L,2020-02-27,4800 S HONORE ST,STRTSAN,150.0,2020,2,2020-02-27,2019-2020,Chicago,Illinois,4800 S HONORE ST,
249,20DS78645L,2020-02-28,3037 W POPE JOHN PAUL II DR,STRTSAN,150.0,2020,2,2020-02-28,2019-2020,Chicago,Illinois,3037 W POPE JOHN PAUL II DR,
250,20DS78649L,2020-02-28,3041 W POPE JOHN PAUL II DR,STRTSAN,150.0,2020,2,2020-02-28,2019-2020,Chicago,Illinois,3041 W POPE JOHN PAUL II DR,
251,20DS78654L,2020-02-28,5013 S WINCHESTER AVE,STRTSAN,0.0,2020,2,2020-02-28,2019-2020,Chicago,Illinois,5013 S WINCHESTER AVE,
252,20DS78668L,2020-01-21,5316 N MILWAUKEE AVE,STRTSAN,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,5316 N MILWAUKEE AVE,
253,20DS78676L,2020-02-28,5004 S WINCHESTER AVE,STRTSAN,0.0,2020,2,2020-02-28,2019-2020,Chicago,Illinois,5004 S WINCHESTER AVE,
254,20DS79222L,2020-01-22,1756 W 48TH ST,STRTSAN,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,1756 W 48TH ST,
255,20DT000269,2019-12-31,5414 W FULLERTON,TRANPORT,500.0,2019,12,2019-12-31,2019-2020,Chicago,Illinois,5414 W FULLERTON,
256,20DT000415,2020-01-23,1229 W MADISON,TRANPORT,0.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1229 W MADISON,
257,20DT000416,2020-01-23,1018 W MADISON,TRANPORT,0.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1018 W MADISON,
258,20DT000416,2020-01-23,1018 W MADISON,TRANPORT,150.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1018 W MADISON,
259,20DT000417,2020-01-23,1010 W MADISON,TRANPORT,0.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1010 W MADISON,
260,20DT000417,2020-01-23,1010 W MADISON,TRANPORT,110.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1010 W MADISON,
261,20DT000417,2020-01-23,1010 W MADISON,TRANPORT,150.0,2020,1,2020-01-23,2019-2020,Chicago,Illinois,1010 W MADISON,
262,20DT000436,2020-01-24,5701 W FULLERTON,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5701 W FULLERTON,
263,20DT000436,2020-01-24,5701 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5701 W FULLERTON,
264,20DT000436,2020-01-24,5701 W FULLERTON,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5701 W FULLERTON,
265,20DT000437,2020-01-24,5713 W FULLERTON,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5713 W FULLERTON,
266,20DT000437,2020-01-24,5713 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5713 W FULLERTON,
267,20DT000438,2020-01-24,6420 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6420 W FULLERTON,
268,20DT000439,2020-01-24,6460 W FULLERTON,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6460 W FULLERTON,
269,20DT000439,2020-01-24,6460 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6460 W FULLERTON,
270,20DT000440,2020-01-24,6400 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6400 W FULLERTON,
271,20DT000460,2020-01-24,5600 W FULLERTON,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,5600 W FULLERTON,
272,20DT000461,2020-01-24,2555 N NORMANDY,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2555 N NORMANDY,
273,20DT000461,2020-01-24,2555 N NORMANDY,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2555 N NORMANDY,
274,20DT000461,2020-01-24,2555 N NORMANDY,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2555 N NORMANDY,
275,20DT000475,2020-01-22,3930 N ASHLAND,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,3930 N ASHLAND,
276,20DT000475,2020-01-22,3930 N ASHLAND,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,3930 N ASHLAND,
277,20DT000476,2020-01-22,1623 W MONTROSE,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,1623 W MONTROSE,
278,20DT000490,2020-01-22,5401 N LINOLN,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5401 N LINCOLN,True
279,20DT000490,2020-01-22,5401 N LINOLN,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5401 N LINCOLN,True
280,20DT000490,2020-01-22,5401 N LINOLN,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5401 N LINCOLN,True
281,20DT000491,2020-01-24,6314 N SACRAMENTO,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6314 N SACRAMENTO,
282,20DT000491,2020-01-24,6314 N SACRAMENTO,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6314 N SACRAMENTO,
283,20DT000491,2020-01-24,6314 N SACRAMENTO,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,6314 N SACRAMENTO,
284,20DT000492,2020-01-22,5401 N WOLCOTT,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5401 N WOLCOTT,
285,20DT000493,2020-01-22,5435 N WOLCOTT,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5435 N WOLCOTT,
286,20DT000493,2020-01-22,5435 N WOLCOTT,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5435 N WOLCOTT,
287,20DT000495,2020-01-22,5555 W SUNNYSIDE,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5555 W SUNNYSIDE,
288,20DT000496,2020-01-22,4543 W ADDISON ST,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4543 W ADDISON ST,
289,20DT000496,2020-01-22,4543 W ADDISON ST,TRANPORT,110.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4543 W ADDISON ST,
290,20DT000496,2020-01-22,4543 W ADDISON ST,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4543 W ADDISON ST,
291,20DT000497,2020-01-22,3857 N NARRAGANSETT,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,3857 N NARRAGANSETT,
292,20DT000498,2020-01-22,4555 W ADDISON ST,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4555 W ADDISON ST,
293,20DT000501,2020-01-24,2729 W ARMITAGE,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2729 W ARMITAGE,
294,20DT000502,2020-01-24,1850 W GRAND,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1850 W GRAND AVE,True
295,20DT000502,2020-01-24,1850 W GRAND,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1850 W GRAND AVE,True
296,20DT000506,2020-01-22,4405 S PRINCETON,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4405 S PRINCETON,
297,20DT000507,2020-01-22,2525 S DR MARTIN LUTH DR,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,2525 S DR MARTIN LUTHER KING JR DR,True
298,20DT000509,2020-01-22,5127 S INDIANA,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5127 S INDIANA,
299,20DT000509,2020-01-22,5127 S INDIANA,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5127 S INDIANA,
300,20DT000510,2020-01-22,5101 S INDIANA,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5101 S INDIANA,
301,20DT000511,2020-01-22,4251 S PACKERS,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4251 S PACKERS,
302,20DT000512,2020-01-24,2725 S ARCHER,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2725 S ARCHER,
303,20DT000513,2020-01-24,4930 S CHAMPLAIN,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,4930 S CHAMPLAIN,
304,20DT000518,2020-01-24,4917 S CHAMPLAIN,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,4917 S CHAMPLAIN,
305,20DT000518,2020-01-24,4917 S CHAMPLAIN,TRANPORT,110.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,4917 S CHAMPLAIN,
306,20DT000521,2020-01-21,1522 S WABASH,TRANPORT,500.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,1522 S WABASH,
307,20DT000522,2020-01-21,1929 S MICHIGAN,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,1929 S MICHIGAN,
308,20DT000523,2020-01-21,3733 S SANGAMON ST,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,3733 S SANGAMON ST,
309,20DT000526,2020-01-21,9232 S ASHLAND,TRANPORT,500.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,9232 S ASHLAND,
310,20DT000527,2020-01-24,8300 S ELIZABETH ST,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,8300 S ELIZABETH ST,
311,20DT000529,2020-01-21,1529 W 87TH ST,TRANPORT,500.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,1529 W 87TH ST,
312,20DT000530,2020-01-24,424 W 119TH ST,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
313,20DT000530,2020-01-24,424 W 119TH ST,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
314,20DT000530,2020-01-24,424 W 119TH ST,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
315,20DT000531,2020-01-24,424 W 119TH ST,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
316,20DT000531,2020-01-24,424 W 119TH ST,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
317,20DT000531,2020-01-24,424 W 119TH ST,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,424 W 119TH ST,
318,20DT000532,2020-01-21,828 N STATE ST,TRANPORT,0.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,828 N STATE ST,
319,20DT000532,2020-01-21,828 N STATE ST,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,828 N STATE ST,
320,20DT000532,2020-01-21,828 N STATE ST,TRANPORT,200.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,828 N STATE ST,
321,20DT000565,2020-01-21,625 W RANDOLPH ST,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,625 W RANDOLPH ST,
322,20DT000566,2020-01-21,427 W CHICAGO,TRANPORT,0.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,427 W CHICAGO,
323,20DT000566,2020-01-21,427 W CHICAGO,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,427 W CHICAGO,
324,20DT000568,2020-01-21,619 S LASALLE ST,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,619 S LASALLE ST,
325,20DT000569,2020-01-22,56 E CHICAGO,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,56 E CHICAGO,
326,20DT000570,2020-01-22,62 E CHICAGO,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,62 E CHICAGO,
327,20DT000570,2020-01-22,62 E CHICAGO,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,62 E CHICAGO,
328,20DT000570,2020-01-22,62 E CHICAGO,TRANPORT,250.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,62 E CHICAGO,
329,20DT000570,2020-01-22,62 E CHICAGO,TRANPORT,500.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,62 E CHICAGO,
330,20DT000571,2020-01-21,701 S LASALLE ST,TRANPORT,150.0,2020,1,2020-01-21,2019-2020,Chicago,Illinois,701 S LASALLE ST,
331,20DT000576,2020-01-22,4798 N ASHLAND,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,4798 N ASHLAND,
332,20DT000577,2020-01-22,1599 W LAWRENCE,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,1599 W LAWRENCE,
333,20DT000582,2020-01-24,1907 W OHIO ST,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1907 W OHIO ST,
334,20DT000582,2020-01-24,1907 W OHIO ST,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1907 W OHIO ST,
335,20DT000582,2020-01-24,1907 W OHIO ST,TRANPORT,350.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1907 W OHIO ST,
336,20DT000582,2020-01-24,1907 W OHIO ST,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,1907 W OHIO ST,
337,20DT000584,2020-01-22,5550 N ASHLAND,TRANPORT,0.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5550 N ASHLAND,
338,20DT000584,2020-01-22,5550 N ASHLAND,TRANPORT,110.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5550 N ASHLAND,
339,20DT000584,2020-01-22,5550 N ASHLAND,TRANPORT,150.0,2020,1,2020-01-22,2019-2020,Chicago,Illinois,5550 N ASHLAND,
340,20DT000587,2020-01-24,2500 S DRAKE,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2500 S DRAKE,
341,20DT000587,2020-01-24,2500 S DRAKE,TRANPORT,150.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2500 S DRAKE,
342,20DT000587,2020-01-24,2500 S DRAKE,TRANPORT,500.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,2500 S DRAKE,
343,20DT000588,2020-01-24,3479 S ARCHER,TRANPORT,0.0,2020,1,2020-01-24,2019-2020,Chicago,Illinois,3479 S ARCHER,
